dataset,root,data_split,facial_video,EEG,ECG,EDA,EOG,EMG,GSR,BVP,respiration,skin_temp,heart_rate,IBI,MEG,anno_type,self_annotation,external_annotation,partner_annotation,frame_size,fps,duration,EEG_vec_counts,EEG_ch,bool_both_file,participant_id,sample_id,fold
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/6.mp4,./datasets/MDMER/MDMER_physio/EEG/39_6_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_6_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_6_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 7, 7]",False,False,640/480,30,30.0,9000,18,True,39,994,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/7.mp4,./datasets/MDMER/MDMER_physio/EEG/39_7_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_7_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_7_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 6, 7]",False,False,640/480,30,28.0,8400,18,True,39,995,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/8.mp4,./datasets/MDMER/MDMER_physio/EEG/39_8_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_8_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_8_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 7]",False,False,640/480,30,22.0,6600,18,True,39,996,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/9.mp4,./datasets/MDMER/MDMER_physio/EEG/39_9_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_9_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_9_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 7]",False,False,640/480,30,23.0,6900,18,True,39,997,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/10.mp4,./datasets/MDMER/MDMER_physio/EEG/39_10_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_10_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_10_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 6]",False,False,640/480,30,30.0,9000,18,True,39,998,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/11.mp4,./datasets/MDMER/MDMER_physio/EEG/39_11_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_11_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_11_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 6]",False,False,640/480,30,31.0,9300,18,True,39,999,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/12.mp4,./datasets/MDMER/MDMER_physio/EEG/39_12_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_12_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_12_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 6]",False,False,640/480,30,24.0,7200,18,True,39,1000,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/13.mp4,./datasets/MDMER/MDMER_physio/EEG/39_13_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_13_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_13_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 6]",False,False,640/480,30,28.0,8400,18,False,39,1001,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/14.mp4,./datasets/MDMER/MDMER_physio/EEG/39_14_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_14_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_14_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 4, 7]",False,False,640/480,30,29.0,8700,18,True,39,1002,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/15.mp4,./datasets/MDMER/MDMER_physio/EEG/39_15_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_15_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_15_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[8, 2, 5]",False,False,640/480,30,27.0,8100,18,True,39,1003,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/16.mp4,./datasets/MDMER/MDMER_physio/EEG/39_16_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_16_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_16_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 7]",False,False,640/480,30,29.0,8700,18,True,39,1004,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/17.mp4,./datasets/MDMER/MDMER_physio/EEG/39_17_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_17_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_17_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 5]",False,False,640/480,30,29.0,8700,18,False,39,1005,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/18.mp4,./datasets/MDMER/MDMER_physio/EEG/39_18_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_18_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_18_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 7]",False,False,640/480,30,28.0,8400,18,True,39,1006,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/19.mp4,./datasets/MDMER/MDMER_physio/EEG/39_19_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_19_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_19_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 6]",False,False,640/480,30,30.0,9000,18,True,39,1007,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/20.mp4,./datasets/MDMER/MDMER_physio/EEG/39_20_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_20_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_20_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 7]",False,False,640/480,30,32.0,9600,18,True,39,1008,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/21.mp4,./datasets/MDMER/MDMER_physio/EEG/39_21_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_21_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_21_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 7]",False,False,640/480,30,27.0,8100,18,True,39,1009,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/22.mp4,./datasets/MDMER/MDMER_physio/EEG/39_22_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_22_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_22_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 6]",False,False,640/480,30,33.0,9900,18,True,39,1010,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/23.mp4,./datasets/MDMER/MDMER_physio/EEG/39_23_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_23_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_23_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 4, 7]",False,False,640/480,30,24.0,7200,18,True,39,1011,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/24.mp4,./datasets/MDMER/MDMER_physio/EEG/39_24_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_24_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_24_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 7, 7]",False,False,640/480,30,26.0,7800,18,True,39,1012,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/25.mp4,./datasets/MDMER/MDMER_physio/EEG/39_25_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_25_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_25_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 7]",False,False,640/480,30,23.0,6900,18,True,39,1013,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/26.mp4,./datasets/MDMER/MDMER_physio/EEG/39_26_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_26_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_26_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 7]",False,False,640/480,30,30.0,9000,18,True,39,1014,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/27.mp4,./datasets/MDMER/MDMER_physio/EEG/39_27_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_27_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_27_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 7]",False,False,640/480,30,24.0,7200,18,True,39,1015,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/28.mp4,./datasets/MDMER/MDMER_physio/EEG/39_28_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_28_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_28_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 6, 7]",False,False,640/480,30,25.0,7500,18,True,39,1016,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/29.mp4,./datasets/MDMER/MDMER_physio/EEG/39_29_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_29_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_29_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 7, 7]",False,False,640/480,30,24.0,7200,18,True,39,1017,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/30.mp4,./datasets/MDMER/MDMER_physio/EEG/39_30_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_30_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_30_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 4, 7]",False,False,640/480,30,20.0,6000,18,True,39,1018,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/39/31.mp4,./datasets/MDMER/MDMER_physio/EEG/39_31_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/39_31_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/39_31_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 7]",False,False,640/480,30,29.0,8700,18,True,39,1019,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/0.mp4,./datasets/MDMER/MDMER_physio/EEG/40_0_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_0_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_0_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 7, 2]",False,False,640/480,30,21.0,6300,18,True,40,1020,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/1.mp4,./datasets/MDMER/MDMER_physio/EEG/40_1_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_1_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_1_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[1, 5, 1]",False,False,640/480,30,30.0,9000,18,True,40,1021,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/2.mp4,./datasets/MDMER/MDMER_physio/EEG/40_2_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_2_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_2_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 6, 1]",False,False,640/480,30,30.0,9000,18,True,40,1022,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/3.mp4,./datasets/MDMER/MDMER_physio/EEG/40_3_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_3_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_3_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 3]",False,False,640/480,30,30.0,9000,18,True,40,1023,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/4.mp4,./datasets/MDMER/MDMER_physio/EEG/40_4_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_4_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_4_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 6, 3]",False,False,640/480,30,29.0,8700,18,True,40,1024,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/5.mp4,./datasets/MDMER/MDMER_physio/EEG/40_5_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_5_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_5_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 5, 3]",False,False,640/480,30,30.0,9000,18,True,40,1025,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/6.mp4,./datasets/MDMER/MDMER_physio/EEG/40_6_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_6_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_6_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 7, 1]",False,False,640/480,30,30.0,9000,18,True,40,1026,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/7.mp4,./datasets/MDMER/MDMER_physio/EEG/40_7_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_7_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_7_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 6, 3]",False,False,640/480,30,28.0,8400,18,True,40,1027,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/8.mp4,./datasets/MDMER/MDMER_physio/EEG/40_8_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_8_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_8_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 2, 3]",False,False,640/480,30,22.0,6600,18,True,40,1028,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/9.mp4,./datasets/MDMER/MDMER_physio/EEG/40_9_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_9_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_9_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 2, 2]",False,False,640/480,30,23.0,6900,18,True,40,1029,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/10.mp4,./datasets/MDMER/MDMER_physio/EEG/40_10_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_10_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_10_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[8, 2, 3]",False,False,640/480,30,30.0,9000,18,True,40,1030,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/11.mp4,./datasets/MDMER/MDMER_physio/EEG/40_11_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_11_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_11_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 3]",False,False,640/480,30,31.0,9300,18,True,40,1031,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/12.mp4,./datasets/MDMER/MDMER_physio/EEG/40_12_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_12_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_12_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 5]",False,False,640/480,30,24.0,7200,18,True,40,1032,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/13.mp4,./datasets/MDMER/MDMER_physio/EEG/40_13_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_13_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_13_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 4]",False,False,640/480,30,28.0,8400,18,True,40,1033,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/14.mp4,./datasets/MDMER/MDMER_physio/EEG/40_14_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_14_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_14_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 5]",False,False,640/480,30,29.0,8700,18,True,40,1034,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/15.mp4,./datasets/MDMER/MDMER_physio/EEG/40_15_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_15_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_15_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 3]",False,False,640/480,30,27.0,8100,18,True,40,1035,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/16.mp4,./datasets/MDMER/MDMER_physio/EEG/40_16_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_16_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_16_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 5, 3]",False,False,640/480,30,29.0,8700,18,True,40,1036,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/17.mp4,./datasets/MDMER/MDMER_physio/EEG/40_17_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_17_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_17_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 5, 2]",False,False,640/480,30,29.0,8700,18,True,40,1037,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/18.mp4,./datasets/MDMER/MDMER_physio/EEG/40_18_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_18_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_18_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 5, 2]",False,False,640/480,30,28.0,8400,18,True,40,1038,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/19.mp4,./datasets/MDMER/MDMER_physio/EEG/40_19_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_19_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_19_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 3]",False,False,640/480,30,30.0,9000,18,True,40,1039,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/20.mp4,./datasets/MDMER/MDMER_physio/EEG/40_20_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_20_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_20_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 3]",False,False,640/480,30,32.0,9600,18,True,40,1040,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/21.mp4,./datasets/MDMER/MDMER_physio/EEG/40_21_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_21_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_21_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[1, 5, 3]",False,False,640/480,30,26.0,7800,18,True,40,1041,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/22.mp4,./datasets/MDMER/MDMER_physio/EEG/40_22_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_22_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_22_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 2, 3]",False,False,640/480,30,33.0,9900,18,True,40,1042,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/23.mp4,./datasets/MDMER/MDMER_physio/EEG/40_23_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_23_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_23_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 2]",False,False,640/480,30,24.0,7200,18,True,40,1043,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/24.mp4,./datasets/MDMER/MDMER_physio/EEG/40_24_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_24_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_24_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 4, 4]",False,False,640/480,30,26.0,7800,18,True,40,1044,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/25.mp4,./datasets/MDMER/MDMER_physio/EEG/40_25_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_25_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_25_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[2, 5, 5]",False,False,640/480,30,22.0,6600,18,True,40,1045,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/26.mp4,./datasets/MDMER/MDMER_physio/EEG/40_26_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_26_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_26_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 5]",False,False,640/480,30,30.0,9000,18,True,40,1046,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/27.mp4,./datasets/MDMER/MDMER_physio/EEG/40_27_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_27_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_27_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 5]",False,False,640/480,30,24.0,7200,18,True,40,1047,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/28.mp4,./datasets/MDMER/MDMER_physio/EEG/40_28_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_28_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_28_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 3]",False,False,640/480,30,25.0,7500,18,True,40,1048,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/29.mp4,./datasets/MDMER/MDMER_physio/EEG/40_29_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_29_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_29_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 4]",False,False,640/480,30,24.0,7200,18,True,40,1049,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/30.mp4,./datasets/MDMER/MDMER_physio/EEG/40_30_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_30_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_30_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 5]",False,False,640/480,30,21.0,6300,18,True,40,1050,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/40/31.mp4,./datasets/MDMER/MDMER_physio/EEG/40_31_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/40_31_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/40_31_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 3]",False,False,640/480,30,29.0,8700,18,True,40,1051,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/41/0.mp4,./datasets/MDMER/MDMER_physio/EEG/41_0_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/41_0_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/41_0_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 7, 6]",False,False,640/480,30,21.0,6300,18,True,41,1052,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/41/1.mp4,./datasets/MDMER/MDMER_physio/EEG/41_1_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/41_1_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/41_1_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 5, 7]",False,False,640/480,30,30.0,9000,18,True,41,1053,4
